Time,BS,CellName,load,ESMode1,ESMode2,ESMode3,ESMode4,ESMode5,ESMode6
1/4/2023 3:00,B_77,Cell0,0.200744681,0,0,0,0,0,0
1/4/2023 4:00,B_77,Cell0,0.11637234,0,0,0,0,0,0
1/4/2023 6:00,B_77,Cell0,0.108180851,0,0,0,0,0,0
1/4/2023 7:00,B_77,Cell0,0.196265957,0,0,0,0,0,0
1/4/2023 8:00,B_77,Cell0,0.381074468,0,0,0,0,0,0
1/4/2023 9:00,B_77,Cell0,0.347957447,0,0,0,0,0,0
1/4/2023 10:00,B_77,Cell0,0.55712766,0,0,0,0,0,0
1/4/2023 11:00,B_77,Cell0,0.606031915,0,0,0,0,0,0
1/4/2023 12:00,B_77,Cell0,0.670840426,0,0,0,0,0,0
1/4/2023 13:00,B_77,Cell0,0.703659574,0,0,0,0,0,0
1/4/2023 14:00,B_77,Cell0,0.59256383,0,0,0,0,0,0
1/4/2023 15:00,B_77,Cell0,0.52456383,0,0,0,0,0,0
1/4/2023 16:00,B_77,Cell0,0.594053191,0,0,0,0,0,0
1/4/2023 17:00,B_77,Cell0,0.60287234,0,0,0,0,0,0
1/4/2023 19:00,B_77,Cell0,0.58356383,0,0,0,0,0,0
1/4/2023 20:00,B_77,Cell0,0.715553191,0,0,0,0,0,0
1/4/2023 21:00,B_77,Cell0,0.741297872,0,0,0,0,0,0
1/4/2023 22:00,B_77,Cell0,0.694882979,0,0,0,0,0,0
1/4/2023 23:00,B_77,Cell0,0.859212766,0,0,0,0,0,0
1/5/2023 1:00,B_77,Cell0,0.592031915,0,0,0,0,0,0
1/5/2023 2:00,B_77,Cell0,0.463851064,0,0,0,0,0,0
1/5/2023 3:00,B_77,Cell0,0.249617021,0,0,0,0,0,0
1/5/2023 4:00,B_77,Cell0,0.26712766,0,0,0,0,0,0
1/5/2023 5:00,B_77,Cell0,0.309553191,0,0,0,0,0,0
1/5/2023 6:00,B_77,Cell0,0.184531915,0,0,0,0,0,0
1/5/2023 7:00,B_77,Cell0,0.247808511,0,0,0,0,0,0
1/5/2023 8:00,B_77,Cell0,0.467638298,0,0,0,0,0,0
1/5/2023 9:00,B_77,Cell0,0.552010638,0,0,0,0,0,0
1/5/2023 11:00,B_77,Cell0,0.428531915,0,0,0,0,0,0
1/5/2023 12:00,B_77,Cell0,0.495946809,0,0,0,0,0,0
1/5/2023 14:00,B_77,Cell0,0.592521277,0,0,0,0,0,0
1/5/2023 15:00,B_77,Cell0,0.533489362,0,0,0,0,0,0
1/5/2023 16:00,B_77,Cell0,0.641244681,0,0,0,0,0,0
1/5/2023 17:00,B_77,Cell0,0.633553191,0,0,0,0,0,0
1/5/2023 18:00,B_77,Cell0,0.484595745,0,0,0,0,0,0
1/5/2023 19:00,B_77,Cell0,0.590510638,0,0,0,0,0,0
1/5/2023 20:00,B_77,Cell0,0.5955,0,0,0,0,0,0
1/5/2023 21:00,B_77,Cell0,0.572414894,0,0,0,0,0,0
1/5/2023 22:00,B_77,Cell0,0.644787234,0,0,0,0,0,0
1/6/2023 0:00,B_77,Cell0,0.698606383,0,0,0,0,0,0
1/6/2023 1:00,B_77,Cell0,0.432191489,0,0,0,0,0,0
1/6/2023 2:00,B_77,Cell0,0.436468085,0,0,0,0,0,0
1/6/2023 3:00,B_77,Cell0,0.300478723,0,0,0,0,0,0
1/6/2023 4:00,B_77,Cell0,0.166968085,0,0,0,0,0,0
1/6/2023 5:00,B_77,Cell0,0.11637234,0,0,0,0,0,0
1/6/2023 6:00,B_77,Cell0,0.212468085,0,0,0,0,0,0
1/6/2023 7:00,B_77,Cell0,0.228031915,0,0,0,0,0,0
1/6/2023 8:00,B_77,Cell0,0.469925532,0,0,0,0,0,0
1/6/2023 9:00,B_77,Cell0,0.627,0,0,0,0,0,0
1/6/2023 10:00,B_77,Cell0,0.55812766,0,0,0,0,0,0
1/6/2023 11:00,B_77,Cell0,0.586095745,0,0,0,0,0,0
1/6/2023 12:00,B_77,Cell0,0.579670213,0,0,0,0,0,0
1/6/2023 13:00,B_77,Cell0,0.690255319,0,0,0,0,0,0
1/6/2023 14:00,B_77,Cell0,0.671989362,0,0,0,0,0,0
1/6/2023 15:00,B_77,Cell0,0.597553191,0,0,0,0,0,0
1/6/2023 16:00,B_77,Cell0,0.609042553,0,0,0,0,0,0
1/6/2023 18:00,B_77,Cell0,0.590787234,0,0,0,0,0,0
1/6/2023 19:00,B_77,Cell0,0.628351064,0,0,0,0,0,0
1/6/2023 20:00,B_77,Cell0,0.598648936,0,0,0,0,0,0
1/6/2023 21:00,B_77,Cell0,0.482808511,0,0,0,0,0,0
1/6/2023 22:00,B_77,Cell0,0.622680851,0,0,0,0,0,0
1/6/2023 23:00,B_77,Cell0,0.727393617,0,0,0,0,0,0
1/7/2023 5:00,B_77,Cell0,0.129404255,0,0,0,0,0,0
1/7/2023 14:00,B_77,Cell0,0.556159574,0,0,0,0,0,0
1/7/2023 23:00,B_77,Cell0,0.672989362,0,0,0,0,0,0
1/1/2023 1:00,B_78,Cell0,0.00913,1,1,0,0,0,0
1/1/2023 2:00,B_78,Cell0,0.00887,1,1,0,0,0,0
1/1/2023 3:00,B_78,Cell0,0.0088,1,1,0,0,0,0
1/1/2023 4:00,B_78,Cell0,0.00866,1,0.999722222,0,0,0,0
1/1/2023 5:00,B_78,Cell0,0.00866,0.983333333,0.983611111,0,0,0,0
1/1/2023 6:00,B_78,Cell0,0.0088,1,1,0,0,0,0
1/1/2023 7:00,B_78,Cell0,0.00974,0.001388889,0.001111111,0,0,0,0
1/1/2023 8:00,B_78,Cell0,0.01051,0,0,0,0,0,0
1/1/2023 9:00,B_78,Cell0,0.01136,0,0,0,0,0,0
1/1/2023 10:00,B_78,Cell0,0.01806,0,0,0,0,0,0
1/1/2023 11:00,B_78,Cell0,0.01158,0,0,0,0,0,0
1/1/2023 12:00,B_78,Cell0,0.01173,0,0,0,0,0,0
1/1/2023 13:00,B_78,Cell0,0.01303,0,0,0,0,0,0
1/1/2023 14:00,B_78,Cell0,0.01486,0,0,0,0,0,0
1/1/2023 15:00,B_78,Cell0,0.01212,0,0,0,0,0,0
1/1/2023 16:00,B_78,Cell0,0.01306,0,0,0,0,0,0
1/1/2023 17:00,B_78,Cell0,0.01316,0,0,0,0,0,0
1/1/2023 18:00,B_78,Cell0,0.01171,0,0,0,0,0,0
1/1/2023 19:00,B_78,Cell0,0.01699,0,0,0,0,0,0
1/1/2023 20:00,B_78,Cell0,0.01146,0,0,0,0,0,0
1/1/2023 21:00,B_78,Cell0,0.0107,0,0,0,0,0,0
1/1/2023 22:00,B_78,Cell0,0.01027,0,0,0,0,0,0
1/1/2023 23:00,B_78,Cell0,0.01236,0,0,0,0,0,0
1/2/2023 0:00,B_78,Cell0,0.00952,0.997222222,0.996944444,0,0,0,0
1/2/2023 1:00,B_78,Cell0,0.00913,1,0.999722222,0,0,0,0
1/2/2023 2:00,B_78,Cell0,0.00887,1,1,0,0,0,0
1/2/2023 3:00,B_78,Cell0,0.00879,1,1,0,0,0,0
1/2/2023 4:00,B_78,Cell0,0.0087,1,1,0,0,0,0
1/2/2023 5:00,B_78,Cell0,0.00867,1,1,0,0,0,0
1/2/2023 6:00,B_78,Cell0,0.0088,1,0.999722222,0,0,0,0
1/2/2023 7:00,B_78,Cell0,0.00945,0,0.000277778,0,0,0,0
1/2/2023 8:00,B_78,Cell0,0.01069,0,0,0,0,0,0
1/2/2023 9:00,B_78,Cell0,0.01164,0,0,0,0,0,0
1/2/2023 10:00,B_78,Cell0,0.01836,0,0,0,0,0,0
1/2/2023 11:00,B_78,Cell0,0.01311,0,0,0,0,0,0
1/2/2023 12:00,B_78,Cell0,0.01183,0,0,0,0,0,0
1/2/2023 13:00,B_78,Cell0,0.0116,0,0,0,0,0,0
1/2/2023 14:00,B_78,Cell0,0.01175,0,0,0,0,0,0
1/2/2023 15:00,B_78,Cell0,0.01158,0,0,0,0,0,0
1/2/2023 16:00,B_78,Cell0,0.0116,0,0,0,0,0,0
1/2/2023 17:00,B_78,Cell0,0.01252,0,0,0,0,0,0
1/2/2023 18:00,B_78,Cell0,0.01179,0,0,0,0,0,0
1/2/2023 19:00,B_78,Cell0,0.01197,0,0,0,0,0,0
1/2/2023 20:00,B_78,Cell0,0.01184,0,0,0,0,0,0
1/2/2023 21:00,B_78,Cell0,0.01123,0,0,0,0,0,0
1/2/2023 22:00,B_78,Cell0,0.0111,0,0,0,0,0,0
1/2/2023 23:00,B_78,Cell0,0.01027,0,0,0,0,0,0
1/3/2023 0:00,B_78,Cell0,0.00971,0.981944444,0.981111111,0,0,0,0
1/3/2023 1:00,B_78,Cell0,0.00924,1,1,0,0,0,0
1/3/2023 2:00,B_78,Cell0,0.00891,1,1,0,0,0,0
1/3/2023 3:00,B_78,Cell0,0.0088,1,1,0,0,0,0
1/3/2023 4:00,B_78,Cell0,0.00872,1,1,0,0,0,0
1/3/2023 5:00,B_78,Cell0,0.00868,1,0.999722222,0,0,0,0
1/3/2023 6:00,B_78,Cell0,0.00876,1,1,0,0,0,0
1/3/2023 7:00,B_78,Cell0,0.01043,0,0.000555556,0,0,0,0
1/3/2023 8:00,B_78,Cell0,0.00969,0,0,0,0,0,0
1/3/2023 9:00,B_78,Cell0,0.01035,0,0,0,0,0,0
1/3/2023 10:00,B_78,Cell0,0.011,0,0,0,0,0,0
1/3/2023 11:00,B_78,Cell0,0.0111,0,0,0,0,0,0
1/3/2023 12:00,B_78,Cell0,0.0112,0,0,0,0,0,0
1/3/2023 13:00,B_78,Cell0,0.01117,0,0,0,0,0,0
1/3/2023 14:00,B_78,Cell0,0.01211,0,0,0,0,0,0
1/3/2023 15:00,B_78,Cell0,0.01121,0,0,0,0,0,0
1/3/2023 16:00,B_78,Cell0,0.01141,0,0,0,0,0,0
1/3/2023 17:00,B_78,Cell0,0.01111,0,0,0,0,0,0
1/3/2023 18:00,B_78,Cell0,0.01162,0,0,0,0,0,0
1/3/2023 19:00,B_78,Cell0,0.01202,0,0,0,0,0,0
1/3/2023 20:00,B_78,Cell0,0.0117,0,0,0,0,0,0
1/3/2023 21:00,B_78,Cell0,0.01308,0,0,0,0,0,0
1/3/2023 22:00,B_78,Cell0,0.01562,0,0,0,0,0,0
1/3/2023 23:00,B_78,Cell0,0.01108,0,0,0,0,0,0
1/4/2023 0:00,B_78,Cell0,0.00989,0.983333333,0.9825,0,0,0,0
1/4/2023 1:00,B_78,Cell0,0.00927,0.998611111,0.999722222,0,0,0,0
1/4/2023 2:00,B_78,Cell0,0.00893,1,1,0,0,0,0
1/4/2023 3:00,B_78,Cell0,0.00881,0.998611111,0.999722222,0,0,0,0
1/4/2023 4:00,B_78,Cell0,0.0087,1,1,0,0,0,0
1/4/2023 6:00,B_78,Cell0,0.00874,1,1,0,0,0,0
1/4/2023 7:00,B_78,Cell0,0.00891,0,0.000833333,0,0,0,0
1/4/2023 8:00,B_78,Cell0,0.00934,0,0,0,0,0,0
1/4/2023 9:00,B_78,Cell0,0.00986,0,0,0,0,0,0
1/4/2023 10:00,B_78,Cell0,0.01082,0,0,0,0,0,0
1/4/2023 11:00,B_78,Cell0,0.01108,0,0,0,0,0,0
1/4/2023 12:00,B_78,Cell0,0.01083,0,0,0,0,0,0
1/4/2023 13:00,B_78,Cell0,0.01098,0,0,0,0,0,0
1/4/2023 14:00,B_78,Cell0,0.01072,0,0,0,0,0,0
1/4/2023 15:00,B_78,Cell0,0.01133,0,0,0,0,0,0
1/4/2023 16:00,B_78,Cell0,0.01146,0,0,0,0,0,0
1/4/2023 17:00,B_78,Cell0,0.01078,0,0,0,0,0,0
1/4/2023 19:00,B_78,Cell0,0.01124,0,0,0,0,0,0
1/4/2023 20:00,B_78,Cell0,0.01082,0,0,0,0,0,0
1/4/2023 21:00,B_78,Cell0,0.01041,0,0,0,0,0,0
1/4/2023 22:00,B_78,Cell0,0.0102,0,0,0,0,0,0
1/4/2023 23:00,B_78,Cell0,0.00988,0,0,0,0,0,0
1/5/2023 1:00,B_78,Cell0,0.00905,1,1,0,0,0,0
1/5/2023 2:00,B_78,Cell0,0.00879,1,1,0,0,0,0
1/5/2023 3:00,B_78,Cell0,0.00872,1,0.999722222,0,0,0,0
1/5/2023 4:00,B_78,Cell0,0.00862,1,1,0,0,0,0
1/5/2023 5:00,B_78,Cell0,0.00861,1,1,0,0,0,0
1/5/2023 6:00,B_78,Cell0,0.00873,1,1,0,0,0,0
1/5/2023 7:00,B_78,Cell0,0.00953,0.001388889,0.001388889,0,0,0,0
1/5/2023 8:00,B_78,Cell0,0.01088,0,0,0,0,0,0
1/5/2023 9:00,B_78,Cell0,0.01134,0,0,0,0,0,0
1/5/2023 11:00,B_78,Cell0,0.01148,0,0,0,0,0,0
1/5/2023 12:00,B_78,Cell0,0.01248,0,0,0,0,0,0
1/5/2023 14:00,B_78,Cell0,0.01394,0,0,0,0,0,0
1/5/2023 15:00,B_78,Cell0,0.01166,0,0,0,0,0,0
1/5/2023 16:00,B_78,Cell0,0.01173,0,0,0,0,0,0
1/5/2023 17:00,B_78,Cell0,0.01191,0,0,0,0,0,0
1/5/2023 18:00,B_78,Cell0,0.01421,0,0,0,0,0,0
1/5/2023 19:00,B_78,Cell0,0.01334,0,0,0,0,0,0
1/5/2023 20:00,B_78,Cell0,0.01118,0,0,0,0,0,0
1/5/2023 21:00,B_78,Cell0,0.01079,0,0,0,0,0,0
1/5/2023 22:00,B_78,Cell0,0.01039,0,0,0,0,0,0
1/6/2023 0:00,B_78,Cell0,0.0095,0.984722222,0.985,0,0,0,0
1/6/2023 1:00,B_78,Cell0,0.00913,1,1,0,0,0,0
1/6/2023 2:00,B_78,Cell0,0.00885,1,1,0,0,0,0
1/6/2023 3:00,B_78,Cell0,0.00878,1,1,0,0,0,0
1/6/2023 4:00,B_78,Cell0,0.00868,1,1,0,0,0,0
1/6/2023 5:00,B_78,Cell0,0.00863,1,0.999722222,0,0,0,0
1/6/2023 6:00,B_78,Cell0,0.0088,1,1,0,0,0,0
1/6/2023 7:00,B_78,Cell0,0.00957,0,0.000555556,0,0,0,0
1/6/2023 8:00,B_78,Cell0,0.01052,0,0,0,0,0,0
1/6/2023 9:00,B_78,Cell0,0.01185,0,0,0,0,0,0
1/6/2023 10:00,B_78,Cell0,0.01773,0,0,0,0,0,0
1/6/2023 11:00,B_78,Cell0,0.01137,0,0,0,0,0,0
1/6/2023 12:00,B_78,Cell0,0.01168,0,0,0,0,0,0
1/6/2023 13:00,B_78,Cell0,0.01287,0,0,0,0,0,0
1/6/2023 14:00,B_78,Cell0,0.01185,0,0,0,0,0,0
1/6/2023 15:00,B_78,Cell0,0.01177,0,0,0,0,0,0
1/6/2023 16:00,B_78,Cell0,0.01181,0,0,0,0,0,0
1/6/2023 18:00,B_78,Cell0,0.01504,0,0,0,0,0,0
1/6/2023 19:00,B_78,Cell0,0.038,0,0,0,0,0,0
1/6/2023 20:00,B_78,Cell0,0.02154,0,0,0,0,0,0
1/6/2023 21:00,B_78,Cell0,0.01071,0,0,0,0,0,0
1/6/2023 22:00,B_78,Cell0,0.01079,0,0,0,0,0,0
1/6/2023 23:00,B_78,Cell0,0.00997,0,0,0,0,0,0
1/7/2023 5:00,B_78,Cell0,0.00839,1,1,0,0,0,0
1/7/2023 14:00,B_78,Cell0,0.01248,0,0,0,0,0,0
1/7/2023 23:00,B_78,Cell0,0.0112,0,0,0,0,0,0
1/1/2023 1:00,B_79,Cell0,0.281797872,0,0,0,0,0,0
1/1/2023 2:00,B_79,Cell0,0.22606383,0,0,0,0,0,0
1/1/2023 3:00,B_79,Cell0,0.150223404,0,0,0,0,0,0
1/1/2023 4:00,B_79,Cell0,0.093861702,0,0,0,0,0,0
1/1/2023 5:00,B_79,Cell0,0.067925532,0,0,0,0,0,0
1/1/2023 6:00,B_79,Cell0,0.108340426,0,0,0,0,0,0
1/1/2023 7:00,B_79,Cell0,0.092861702,0,0,0,0,0,0
1/1/2023 8:00,B_79,Cell0,0.257691489,0,0,0,0,0,0
1/1/2023 9:00,B_79,Cell0,0.308478723,0,0,0,0,0,0
1/1/2023 10:00,B_79,Cell0,0.274457447,0,0,0,0,0,0
1/1/2023 11:00,B_79,Cell0,0.233553191,0,0,0,0,0,0
1/1/2023 12:00,B_79,Cell0,0.248202128,0,0,0,0,0,0
1/1/2023 13:00,B_79,Cell0,0.23443617,0,0,0,0,0,0
1/1/2023 14:00,B_79,Cell0,0.209893617,0,0,0,0,0,0
1/1/2023 15:00,B_79,Cell0,0.209851064,0,0,0,0,0,0
1/1/2023 16:00,B_79,Cell0,0.190744681,0,0,0,0,0,0
1/1/2023 17:00,B_79,Cell0,0.218659574,0,0,0,0,0,0
1/1/2023 18:00,B_79,Cell0,0.251223404,0,0,0,0,0,0
1/1/2023 19:00,B_79,Cell0,0.219276596,0,0,0,0,0,0
1/1/2023 20:00,B_79,Cell0,0.30812766,0,0,0,0,0,0
1/1/2023 21:00,B_79,Cell0,0.3665,0,0,0,0,0,0
1/1/2023 22:00,B_79,Cell0,0.689468085,0,0,0,0,0,0
1/1/2023 23:00,B_79,Cell0,0.603925532,0,0,0,0,0,0
1/2/2023 0:00,B_79,Cell0,0.446170213,0,0,0,0,0,0
1/2/2023 1:00,B_79,Cell0,0.35293617,0,0,0,0,0,0
1/2/2023 2:00,B_79,Cell0,0.160776596,0,0,0,0,0,0
1/2/2023 3:00,B_79,Cell0,0.098478723,0,0,0,0,0,0
1/2/2023 4:00,B_79,Cell0,0.093680851,0,0,0,0,0,0
1/2/2023 5:00,B_79,Cell0,0.116723404,0,0,0,0,0,0
1/2/2023 6:00,B_79,Cell0,0.084882979,0,0,0,0,0,0
1/2/2023 7:00,B_79,Cell0,0.130712766,0,0,0,0,0,0
1/2/2023 8:00,B_79,Cell0,0.167904255,0,0,0,0,0,0
1/2/2023 9:00,B_79,Cell0,0.214414894,0,0,0,0,0,0
1/2/2023 10:00,B_79,Cell0,0.201255319,0,0,0,0,0,0
1/2/2023 11:00,B_79,Cell0,0.179978723,0,0,0,0,0,0
1/2/2023 12:00,B_79,Cell0,0.200223404,0,0,0,0,0,0
1/2/2023 13:00,B_79,Cell0,0.223659574,0,0,0,0,0,0
1/2/2023 14:00,B_79,Cell0,0.200212766,0,0,0,0,0,0
1/2/2023 15:00,B_79,Cell0,0.164521277,0,0,0,0,0,0
1/2/2023 16:00,B_79,Cell0,0.182297872,0,0,0,0,0,0
1/2/2023 17:00,B_79,Cell0,0.234989362,0,0,0,0,0,0
1/2/2023 18:00,B_79,Cell0,0.314542553,0,0,0,0,0,0
1/2/2023 19:00,B_79,Cell0,0.314882979,0,0,0,0,0,0
1/2/2023 20:00,B_79,Cell0,0.358691489,0,0,0,0,0,0
1/2/2023 21:00,B_79,Cell0,0.325840426,0,0,0,0,0,0
1/2/2023 22:00,B_79,Cell0,0.407617021,0,0,0,0,0,0
1/2/2023 23:00,B_79,Cell0,0.367085106,0,0,0,0,0,0
1/3/2023 0:00,B_79,Cell0,0.391085106,0,0,0,0,0,0
1/3/2023 1:00,B_79,Cell0,0.296,0,0,0,0,0,0
1/3/2023 2:00,B_79,Cell0,0.182074468,0,0,0,0,0,0
1/3/2023 3:00,B_79,Cell0,0.106106383,0,0,0,0,0,0
1/3/2023 4:00,B_79,Cell0,0.091712766,0,0,0,0,0,0
1/3/2023 5:00,B_79,Cell0,0.094712766,0,0,0,0,0,0
1/3/2023 6:00,B_79,Cell0,0.0865,0,0,0,0,0,0
1/3/2023 7:00,B_79,Cell0,0.104053191,0,0,0,0,0,0
1/3/2023 8:00,B_79,Cell0,0.147617021,0,0,0,0,0,0
1/3/2023 9:00,B_79,Cell0,0.203968085,0,0,0,0,0,0
1/3/2023 10:00,B_79,Cell0,0.153702128,0,0,0,0,0,0
1/3/2023 11:00,B_79,Cell0,0.215787234,0,0,0,0,0,0
1/3/2023 12:00,B_79,Cell0,0.347031915,0,0,0,0,0,0
1/3/2023 13:00,B_79,Cell0,0.238010638,0,0,0,0,0,0
1/3/2023 14:00,B_79,Cell0,0.190670213,0,0,0,0,0,0
1/3/2023 15:00,B_79,Cell0,0.166297872,0,0,0,0,0,0
1/3/2023 16:00,B_79,Cell0,0.2175,0,0,0,0,0,0
1/3/2023 17:00,B_79,Cell0,0.175861702,0,0,0,0,0,0
1/3/2023 18:00,B_79,Cell0,0.198202128,0,0,0,0,0,0
1/3/2023 19:00,B_79,Cell0,0.237414894,0,0,0,0,0,0
1/3/2023 20:00,B_79,Cell0,0.240351064,0,0,0,0,0,0
1/3/2023 21:00,B_79,Cell0,0.265180851,0,0,0,0,0,0
1/3/2023 22:00,B_79,Cell0,0.315021277,0,0,0,0,0,0
1/3/2023 23:00,B_79,Cell0,0.400797872,0,0,0,0,0,0
1/4/2023 0:00,B_79,Cell0,0.428968085,0,0,0,0,0,0
1/4/2023 1:00,B_79,Cell0,0.461042553,0,0,0,0,0,0
1/4/2023 2:00,B_79,Cell0,0.326787234,0,0,0,0,0,0
1/4/2023 3:00,B_79,Cell0,0.196085106,0,0,0,0,0,0
1/4/2023 4:00,B_79,Cell0,0.121819149,0,0,0,0,0,0
1/4/2023 6:00,B_79,Cell0,0.07493617,0,0,0,0,0,0
1/4/2023 7:00,B_79,Cell0,0.067893617,0,0,0,0,0,0
1/4/2023 8:00,B_79,Cell0,0.099351064,0,0,0,0,0,0
1/4/2023 9:00,B_79,Cell0,0.208670213,0,0,0,0,0,0
1/4/2023 10:00,B_79,Cell0,0.21293617,0,0,0,0,0,0
1/4/2023 11:00,B_79,Cell0,0.301053191,0,0,0,0,0,0
1/4/2023 12:00,B_79,Cell0,0.22737234,0,0,0,0,0,0
1/4/2023 13:00,B_79,Cell0,0.171382979,0,0,0,0,0,0
1/4/2023 14:00,B_79,Cell0,0.204510638,0,0,0,0,0,0
1/4/2023 15:00,B_79,Cell0,0.149946809,0,0,0,0,0,0
1/4/2023 16:00,B_79,Cell0,0.183670213,0,0,0,0,0,0
1/4/2023 17:00,B_79,Cell0,0.199595745,0,0,0,0,0,0
1/4/2023 19:00,B_79,Cell0,0.250489362,0,0,0,0,0,0
1/4/2023 20:00,B_79,Cell0,0.284159574,0,0,0,0,0,0
1/4/2023 21:00,B_79,Cell0,0.386489362,0,0,0,0,0,0
1/4/2023 22:00,B_79,Cell0,0.430106383,0,0,0,0,0,0
1/4/2023 23:00,B_79,Cell0,0.47793617,0,0,0,0,0,0
1/5/2023 1:00,B_79,Cell0,0.291329787,0,0,0,0,0,0
1/5/2023 2:00,B_79,Cell0,0.268329787,0,0,0,0,0,0
1/5/2023 3:00,B_79,Cell0,0.18843617,0,0,0,0,0,0
1/5/2023 4:00,B_79,Cell0,0.110223404,0,0,0,0,0,0
1/5/2023 5:00,B_79,Cell0,0.108648936,0,0,0,0,0,0
1/5/2023 6:00,B_79,Cell0,0.094531915,0,0,0,0,0,0
1/5/2023 7:00,B_79,Cell0,0.107521277,0,0,0,0,0,0
1/5/2023 8:00,B_79,Cell0,0.193808511,0,0,0,0,0,0
1/5/2023 9:00,B_79,Cell0,0.22362766,0,0,0,0,0,0
1/5/2023 11:00,B_79,Cell0,0.24937234,0,0,0,0,0,0
1/5/2023 12:00,B_79,Cell0,0.237446809,0,0,0,0,0,0
1/5/2023 14:00,B_79,Cell0,0.26662766,0,0,0,0,0,0
1/5/2023 15:00,B_79,Cell0,0.212819149,0,0,0,0,0,0
1/5/2023 16:00,B_79,Cell0,0.256351064,0,0,0,0,0,0
1/5/2023 17:00,B_79,Cell0,0.23962766,0,0,0,0,0,0
1/5/2023 18:00,B_79,Cell0,0.316287234,0,0,0,0,0,0
1/5/2023 19:00,B_79,Cell0,0.388297872,0,0,0,0,0,0
1/5/2023 20:00,B_79,Cell0,0.265,0,0,0,0,0,0
1/5/2023 21:00,B_79,Cell0,0.373595745,0,0,0,0,0,0
1/5/2023 22:00,B_79,Cell0,0.464670213,0,0,0,0,0,0
1/6/2023 0:00,B_79,Cell0,0.396787234,0,0,0,0,0,0
1/6/2023 1:00,B_79,Cell0,0.315,0,0,0,0,0,0
1/6/2023 2:00,B_79,Cell0,0.165691489,0,0,0,0,0,0
1/6/2023 3:00,B_79,Cell0,0.173265957,0,0,0,0,0,0
1/6/2023 4:00,B_79,Cell0,0.098617021,0,0,0,0,0,0
1/6/2023 5:00,B_79,Cell0,0.075765957,0,0,0,0,0,0
1/6/2023 6:00,B_79,Cell0,0.133861702,0,0,0,0,0,0
1/6/2023 7:00,B_79,Cell0,0.110010638,0,0,0,0,0,0
1/6/2023 8:00,B_79,Cell0,0.217468085,0,0,0,0,0,0
1/6/2023 9:00,B_79,Cell0,0.231457447,0,0,0,0,0,0
1/6/2023 10:00,B_79,Cell0,0.18212766,0,0,0,0,0,0
1/6/2023 11:00,B_79,Cell0,0.228053191,0,0,0,0,0,0
1/6/2023 12:00,B_79,Cell0,0.223574468,0,0,0,0,0,0
1/6/2023 13:00,B_79,Cell0,0.233223404,0,0,0,0,0,0
1/6/2023 14:00,B_79,Cell0,0.243021277,0,0,0,0,0,0
1/6/2023 15:00,B_79,Cell0,0.221829787,0,0,0,0,0,0
1/6/2023 16:00,B_79,Cell0,0.22112766,0,0,0,0,0,0
1/6/2023 18:00,B_79,Cell0,0.272234043,0,0,0,0,0,0
1/6/2023 19:00,B_79,Cell0,0.268478723,0,0,0,0,0,0
1/6/2023 20:00,B_79,Cell0,0.20843617,0,0,0,0,0,0
1/6/2023 21:00,B_79,Cell0,0.235468085,0,0,0,0,0,0
1/6/2023 22:00,B_79,Cell0,0.40837234,0,0,0,0,0,0
1/6/2023 23:00,B_79,Cell0,0.51787234,0,0,0,0,0,0
1/7/2023 5:00,B_79,Cell0,0.105212766,0,0,0,0,0,0
1/7/2023 14:00,B_79,Cell0,0.259,0,0,0,0,0,0
1/7/2023 23:00,B_79,Cell0,0.463042553,0,0,0,0,0,0
1/1/2023 1:00,B_80,Cell0,0.33846,0,0,0,0,0,0
1/1/2023 2:00,B_80,Cell0,0.15063,0,0,0,0,0,0
1/1/2023 3:00,B_80,Cell0,0.13631,0,0,0,0,0,0
1/1/2023 4:00,B_80,Cell0,0.08252,0,0,0,0,0,0
1/1/2023 5:00,B_80,Cell0,0.06752,0,0,0,0,0,0
1/1/2023 6:00,B_80,Cell0,0.07497,0,0,0,0,0,0
1/1/2023 7:00,B_80,Cell0,0.14881,0,0,0,0,0,0
1/1/2023 8:00,B_80,Cell0,0.39655,0,0,0,0,0,0
1/1/2023 9:00,B_80,Cell0,0.54462,0,0,0,0,0,0
1/1/2023 10:00,B_80,Cell0,0.36322,0,0,0,0,0,0
1/1/2023 11:00,B_80,Cell0,0.32502,0,0,0,0,0,0
1/1/2023 12:00,B_80,Cell0,0.33424,0,0,0,0,0,0
1/1/2023 13:00,B_80,Cell0,0.43821,0,0,0,0,0,0
1/1/2023 14:00,B_80,Cell0,0.48175,0,0,0,0,0,0
1/1/2023 15:00,B_80,Cell0,0.29658,0,0,0,0,0,0
1/1/2023 16:00,B_80,Cell0,0.35656,0,0,0,0,0,0
1/1/2023 17:00,B_80,Cell0,0.36424,0,0,0,0,0,0
1/1/2023 18:00,B_80,Cell0,0.4311,0,0,0,0,0,0
1/1/2023 19:00,B_80,Cell0,0.48886,0,0,0,0,0,0
1/1/2023 20:00,B_80,Cell0,0.49198,0,0,0,0,0,0
1/1/2023 21:00,B_80,Cell0,0.405,0,0,0,0,0,0
1/1/2023 22:00,B_80,Cell0,0.50503,0,0,0,0,0,0
1/1/2023 23:00,B_80,Cell0,0.47076,0,0,0,0,0,0
1/2/2023 0:00,B_80,Cell0,0.55498,0,0,0,0,0,0
1/2/2023 1:00,B_80,Cell0,0.50218,0,0,0,0,0,0
1/2/2023 2:00,B_80,Cell0,0.37957,0,0,0,0,0,0
